State,County,County Median Household Income,State Median Household Income
Tennessee,Wayne,49360,64035
Tennessee,Weakley,47769,64035
Tennessee,White,48220,64035
Tennessee,Williamson,125943,64035
Tennessee,Wilson,89462,64035
Texas,Anderson,57445,73035
Texas,Andrews,86458,73035
Texas,Angelina,57055,73035
Texas,Aransas,58168,73035
Texas,Archer,69954,73035
Texas,Armstrong,70417,73035
Texas,Atascosa,67442,73035
Texas,Austin,73556,73035
Texas,Bailey,69830,73035
Texas,Bandera,70965,73035
Texas,Bastrop,80151,73035
Texas,Baylor,52716,73035
Texas,Bee,50283,73035
Texas,Bell,62858,73035
Texas,Bexar,67275,73035
Texas,Blanco,79717,73035
Texas,Borden,80625,73035
Texas,Bosque,63868,73035
Texas,Bowie,56628,73035
Texas,Brazoria,91972,73035
Texas,Brazos,57562,73035
Texas,Brewster,47747,73035
Texas,Briscoe,35446,73035
Texas,Brooks,30566,73035
Texas,Brown,53792,73035
Texas,Burleson,71745,73035
Texas,Burnet,71482,73035
Texas,Caldwell,66779,73035
Texas,Calhoun,62267,73035
Texas,Callahan,63906,73035
Texas,Cameron,47435,73035
Texas,Camp,53968,73035
Texas,Carson,83199,73035
Texas,Cass,54303,73035
Texas,Castro,59886,73035
Texas,Chambers,106103,73035
Texas,Cherokee,56971,73035
Texas,Childress,56063,73035
Texas,Clay,75227,73035
Texas,Cochran,41597,73035
Texas,Coke,40230,73035
Texas,Coleman,51034,73035
Texas,Collin,113255,73035
Texas,Collingsworth,52045,73035
Texas,Colorado,63352,73035
Texas,Comal,93744,73035
Texas,Comanche,57383,73035
Texas,Concho,55750,73035
Texas,Cooke,66374,73035
Texas,Coryell,63281,73035
Texas,Cottle,47625,73035
Texas,Crane,71364,73035
Texas,Crockett,64103,73035
Texas,Crosby,50268,73035
Texas,Culberson,35924,73035
Texas,Dallam,71969,73035
Texas,Dallas,70732,73035
Texas,Dawson,45268,73035
Texas,Deaf Smith,51942,73035
Texas,Delta,68491,73035
Texas,Denton,104180,73035
Texas,DeWitt,61100,73035
Texas,Dickens,46638,73035
Texas,Dimmit,27374,73035
Texas,Donley,51711,73035
Texas,Duval,50697,73035
Texas,Eastland,52902,73035
Texas,Ector,70566,73035
Texas,Edwards,40809,73035
Texas,Ellis,93248,73035
Texas,El Paso,55417,73035
Texas,Erath,59654,73035
Texas,Falls,45172,73035
Texas,Fannin,65835,73035
Texas,Fayette,72881,73035
Texas,Fisher,60461,73035
Texas,Floyd,49321,73035
Texas,Foard,41944,73035
Texas,Fort Bend,109987,73035
Texas,Franklin,67915,73035
Texas,Freestone,55902,73035
Texas,Frio,56042,73035
Texas,Gaines,73299,73035
Texas,Galveston,83913,73035
Texas,Garza,56215,73035
Texas,Gillespie,70162,73035
Texas,Glasscock,112188,73035
Texas,Goliad,58125,73035
Texas,Gonzales,64255,73035
Texas,Gray,54563,73035
Texas,Grayson,66608,73035
Texas,Gregg,63811,73035
Texas,Grimes,63484,73035
Texas,Guadalupe,88111,73035
Texas,Hale,50721,73035
Texas,Hall,43873,73035
Texas,Hamilton,54890,73035
Texas,Hansford,62350,73035
Texas,Hardeman,60455,73035
Texas,Hardin,70164,73035
Texas,Harris,70789,73035
Texas,Harrison,63427,73035
Texas,Hartley,78065,73035
Texas,Haskell,52786,73035
Texas,Hays,79990,73035
Texas,Hemphill,67798,73035
Texas,Henderson,59778,73035
Texas,Hidalgo,49371,73035
Texas,Hill,60669,73035
Texas,Hockley,53283,73035
Texas,Hood,80013,73035
Texas,Hopkins,63766,73035
Texas,Houston,51043,73035
Texas,Howard,67243,73035
Texas,Hudspeth,35163,73035
Texas,Hunt,66885,73035
Texas,Hutchinson,62211,73035
Texas,Irion,54708,73035
Texas,Jack,58861,73035
Texas,Jackson,67176,73035
Texas,Jasper,48818,73035
Texas,Jeff Davis,38125,73035
Texas,Jefferson,57294,73035
Texas,Jim Hogg,42292,73035
Texas,Jim Wells,46626,73035
Texas,Johnson,77058,73035
Texas,Jones,59361,73035
Texas,Karnes,57798,73035
Texas,Kaufman,84075,73035
Texas,Kendall,104196,73035
Texas,Kenedy,45455,73035
Texas,Kent,68553,73035
Texas,Kerr,66713,73035
Texas,Kimble,62386,73035
Texas,King,59375,73035
Texas,Kinney,52386,73035
Texas,Kleberg,52487,73035
Texas,Knox,48750,73035
Texas,Lamar,58246,73035
Texas,Lamb,54519,73035
Texas,Lampasas,73269,73035
Texas,La Salle,62798,73035
Texas,Lavaca,58530,73035
Texas,Lee,66448,73035
Texas,Leon,57363,73035
Texas,Liberty,59605,73035
Texas,Limestone,53102,73035
Texas,Lipscomb,71625,73035
Texas,Live Oak,55949,73035
Texas,Llano,64241,73035
Texas,Loving,-666666666,73035
Texas,Lubbock,61911,73035
Texas,Lynn,52996,73035
Texas,McCulloch,53214,73035
Texas,McLennan,59781,73035
Texas,McMullen,60313,73035
Texas,Madison,65768,73035
Texas,Marion,48040,73035
Texas,Martin,70217,73035
Texas,Mason,77583,73035
Texas,Matagorda,56412,73035
Texas,Maverick,48497,73035
Texas,Medina,73060,73035
Texas,Menard,40945,73035
Texas,Midland,90123,73035
Texas,Milam,56985,73035
Texas,Mills,59315,73035
Texas,Mitchell,49869,73035
Texas,Montague,63336,73035
Texas,Montgomery,95946,73035
Texas,Moore,59041,73035
Texas,Morris,51532,73035
Texas,Motley,66528,73035
Texas,Nacogdoches,51153,73035
Texas,Navarro,56261,73035
Texas,Newton,38871,73035
Texas,Nolan,47437,73035
Texas,Nueces,64027,73035
Texas,Ochiltree,62240,73035
Texas,Oldham,71103,73035
Texas,Orange,71910,73035
Texas,Palo Pinto,65242,73035
Texas,Panola,58205,73035
Texas,Parker,95721,73035
Texas,Parmer,65575,73035
Texas,Pecos,59325,73035
Texas,Polk,57315,73035
Texas,Potter,47974,73035
Texas,Presidio,29012,73035
Texas,Rains,60291,73035
Texas,Randall,78038,73035
Texas,Reagan,70319,73035
Texas,Real,46842,73035
Texas,Red River,44583,73035
Texas,Reeves,57487,73035
Texas,Refugio,54304,73035
Texas,Roberts,62667,73035
Texas,Robertson,59410,73035
Texas,Rockwall,121303,73035
Texas,Runnels,55424,73035
Texas,Rusk,61661,73035
Texas,Sabine,47061,73035
Texas,San Augustine,45888,73035
Texas,San Jacinto,54839,73035
Texas,San Patricio,63842,73035
Texas,San Saba,54087,73035
Texas,Schleicher,53774,73035
Texas,Scurry,58932,73035
Texas,Shackelford,60924,73035
Texas,Shelby,49231,73035
Texas,Sherman,66169,73035
Texas,Smith,69053,73035
Texas,Somervell,87899,73035
Texas,Starr,35979,73035
Texas,Stephens,44712,73035
Texas,Sterling,63558,73035
Texas,Stonewall,66591,73035
Texas,Sutton,56778,73035
Texas,Swisher,40290,73035
Texas,Tarrant,78872,73035
Texas,Taylor,61806,73035
Texas,Terrell,52813,73035
Texas,Terry,42694,73035
Texas,Throckmorton,55221,73035
Texas,Titus,57634,73035
Texas,Tom Green,67215,73035
Texas,Travis,92731,73035
Texas,Trinity,51165,73035
Texas,Tyler,50898,73035
Texas,Upshur,60456,73035
Texas,Upton,55284,73035
Texas,Uvalde,55000,73035
Texas,Val Verde,57250,73035
Texas,Van Zandt,62334,73035
Texas,Victoria,66308,73035
Texas,Walker,47193,73035
Texas,Waller,71643,73035
Texas,Ward,70771,73035
Texas,Washington,70043,73035
Texas,Webb,59984,73035
Texas,Wharton,59712,73035
Texas,Wheeler,58158,73035
Texas,Wichita,58862,73035
Texas,Wilbarger,50769,73035
Texas,Willacy,42839,73035
Texas,Williamson,102851,73035
Texas,Wilson,89708,73035
Texas,Winkler,89155,73035
Texas,Wise,85385,73035
Texas,Wood,61748,73035
Texas,Yoakum,80317,73035
Texas,Young,65565,73035
Texas,Zapata,35061,73035
Texas,Zavala,49243,73035
Utah,Beaver,80268,86833
Utah,Box Elder,72769,86833
Utah,Cache,72719,86833
Utah,Carbon,53734,86833
Utah,Daggett,61250,86833
Utah,Davis,101285,86833
Utah,Duchesne,70821,86833
Utah,Emery,67056,86833
Utah,Garfield,56481,86833
Utah,Grand,59171,86833
Utah,Iron,63005,86833
Utah,Juab,88048,86833
Utah,Kane,70327,86833
Utah,Millard,69403,86833
Utah,Morgan,120854,86833
Utah,Piute,33359,86833
Utah,Rich,69250,86833
Utah,Salt Lake,90011,86833
Utah,San Juan,52108,86833
Utah,Sanpete,64356,86833
Utah,Sevier,66972,86833
Utah,Summit,126392,86833
Utah,Tooele,95545,86833
Utah,Uintah,67983,86833
Utah,Utah,91263,86833
Utah,Wasatch,104855,86833
Utah,Washington,71976,86833
Utah,Wayne,64870,86833
Utah,Weber,82291,86833
Vermont,Addison,85870,74014
Vermont,Bennington,68558,74014
Vermont,Caledonia,62964,74014
Vermont,Chittenden,89494,74014
Vermont,Essex,55247,74014
Vermont,Franklin,73633,74014
Vermont,Grand Isle,86639,74014
Vermont,Lamoille,69886,74014
Vermont,Orange,74534,74014
Vermont,Orleans,63981,74014
Vermont,Rutland,62641,74014
Vermont,Washington,77278,74014
Vermont,Windham,65473,74014
Vermont,Windsor,69492,74014
Virginia,Accomack,52694,87249
Virginia,Albemarle,97708,87249
Virginia,Alleghany,52546,87249
Virginia,Amelia,63438,87249
Virginia,Amherst,64454,87249
Virginia,Appomattox,60041,87249
Virginia,Arlington,137387,87249
Virginia,Augusta,76124,87249
Virginia,Bath,55699,87249
Virginia,Bedford,74773,87249
Virginia,Bland,59901,87249
Virginia,Botetourt,77680,87249
Virginia,Brunswick,52678,87249
Virginia,Buchanan,39591,87249
Virginia,Buckingham,59894,87249
Virginia,Campbell,59022,87249
Virginia,Caroline,83562,87249
Virginia,Carroll,49113,87249
Virginia,Charles City,65573,87249
Virginia,Charlotte,51548,87249
Virginia,Chesterfield,95757,87249
Virginia,Clarke,107475,87249
Virginia,Craig,66286,87249
Virginia,Culpeper,92359,87249
Virginia,Cumberland,56497,87249
Virginia,Dickenson,40143,87249
Virginia,Dinwiddie,77225,87249
Virginia,Essex,52335,87249
Virginia,Fairfax,145165,87249
Virginia,Fauquier,122785,87249
Virginia,Floyd,57146,87249
Virginia,Fluvanna,90766,87249
Virginia,Franklin,66275,87249
Virginia,Frederick,92443,87249
Virginia,Giles,61987,87249
Virginia,Gloucester,83750,87249
Virginia,Goochland,105600,87249
Virginia,Grayson,43348,87249
Virginia,Greene,81338,87249
Virginia,Greensville,51823,87249
Virginia,Halifax,49145,87249
Virginia,Hanover,104678,87249
Virginia,Henrico,82424,87249
Virginia,Henry,43694,87249
Virginia,Highland,57070,87249
Virginia,Isle of Wight,91680,87249
Virginia,James City,100711,87249
Virginia,King and Queen,70147,87249
Virginia,King George,103264,87249
Virginia,King William,79398,87249
Virginia,Lancaster,62674,87249
Virginia,Lee,41619,87249
Virginia,Loudoun,170463,87249
Virginia,Louisa,76594,87249
Virginia,Lunenburg,54438,87249
Virginia,Madison,74586,87249
Virginia,Mathews,79054,87249
Virginia,Mecklenburg,51265,87249
Virginia,Middlesex,69389,87249
Virginia,Montgomery,65270,87249
Virginia,Nelson,64028,87249
Virginia,New Kent,113120,87249
Virginia,Northampton,54693,87249
Virginia,Northumberland,64655,87249
Virginia,Nottoway,62366,87249
Virginia,Orange,87309,87249
Virginia,Page,56760,87249
Virginia,Patrick,49180,87249
Virginia,Pittsylvania,52619,87249
Virginia,Powhatan,108089,87249
Virginia,Prince Edward,57304,87249
Virginia,Prince George,80318,87249
Virginia,Prince William,123193,87249
Virginia,Pulaski,59740,87249
Virginia,Rappahannock,98663,87249
Virginia,Richmond,62708,87249
Virginia,Roanoke,80872,87249
Virginia,Rockbridge,61903,87249
Virginia,Rockingham,73232,87249
Virginia,Russell,44088,87249
Virginia,Scott,44535,87249
Virginia,Shenandoah,62149,87249
Virginia,Smyth,45061,87249
Virginia,Southampton,67813,87249
Virginia,Spotsylvania,105068,87249
Virginia,Stafford,128036,87249
Virginia,Surry,68655,87249
Virginia,Sussex,59195,87249
Virginia,Tazewell,46508,87249
Virginia,Warren,79313,87249
Virginia,Washington,59116,87249
Virginia,Westmoreland,56647,87249
Virginia,Wise,47541,87249
Virginia,Wythe,53921,87249
Virginia,York,105154,87249
Virginia,Alexandria city,113179,87249
Virginia,Bristol city,45250,87249
Virginia,Buena Vista city,48783,87249
Virginia,Charlottesville city,67177,87249
Virginia,Chesapeake city,92703,87249
Virginia,Colonial Heights city,72216,87249
Virginia,Covington city,45737,87249
Virginia,Danville city,41484,87249
Virginia,Emporia city,41442,87249
Virginia,Fairfax city,128708,87249
Virginia,Falls Church city,164536,87249
Virginia,Franklin city,57537,87249
Virginia,Fredericksburg city,83445,87249
Virginia,Galax city,44612,87249
Virginia,Hampton city,64430,87249
Virginia,Harrisonburg city,56050,87249
Virginia,Hopewell city,50661,87249
Virginia,Lexington city,93651,87249
Virginia,Lynchburg city,56243,87249
Virginia,Manassas city,110559,87249
Virginia,Manassas Park city,91673,87249
Virginia,Martinsville city,39127,87249
Virginia,Newport News city,63355,87249
Virginia,Norfolk city,60998,87249
Virginia,Norton city,36974,87249
Virginia,Petersburg city,46930,87249
Virginia,Poquoson city,114503,87249
Virginia,Portsmouth city,57154,87249
Virginia,Radford city,51039,87249
Virginia,Richmond city,59606,87249
Virginia,Roanoke city,51523,87249
Virginia,Salem city,68402,87249
Virginia,Staunton city,59731,87249
Virginia,Suffolk city,87758,87249
Virginia,Virginia Beach city,87544,87249
Virginia,Waynesboro city,52519,87249
Virginia,Williamsburg city,66815,87249
Virginia,Winchester city,62495,87249
Washington,Adams,63105,90325
Washington,Asotin,63724,90325
Washington,Benton,83778,90325
Washington,Chelan,71876,90325
Washington,Clallam,66108,90325
Washington,Clark,90115,90325
Washington,Columbia,68825,90325
Washington,Cowlitz,70912,90325
Washington,Douglas,79422,90325
Washington,Ferry,50424,90325
Washington,Franklin,77877,90325
Washington,Garfield,57958,90325
Washington,Grant,66387,90325
Washington,Grays Harbor,59105,90325
Washington,Island,82850,90325
Washington,Jefferson,64796,90325
Washington,King,116340,90325
Washington,Kitsap,93675,90325
Washington,Kittitas,66800,90325
Washington,Klickitat,66581,90325
Washington,Lewis,67247,90325
Washington,Lincoln,68172,90325
Washington,Mason,74388,90325
Washington,Okanogan,58218,90325
Washington,Pacific,58889,90325
Washington,Pend Oreille,59353,90325
Washington,Pierce,91486,90325
Washington,San Juan,76745,90325
Washington,Skagit,82029,90325
Washington,Skamania,84500,90325
Washington,Snohomish,104083,90325
Washington,Spokane,70394,90325
Washington,Stevens,62381,90325
Washington,Thurston,88895,90325
Washington,Wahkiakum,59167,90325
Washington,Walla Walla,66635,90325
Washington,Whatcom,77581,90325
Washington,Whitman,49345,90325
Washington,Yakima,64910,90325
West Virginia,Barbour,44341,55217
West Virginia,Berkeley,73619,55217
West Virginia,Boone,56182,55217
West Virginia,Braxton,42245,55217
West Virginia,Brooke,51963,55217
West Virginia,Cabell,48944,55217
West Virginia,Calhoun,39031,55217
West Virginia,Clay,41530,55217
West Virginia,Doddridge,56587,55217
West Virginia,Fayette,50090,55217
West Virginia,Gilmer,51552,55217
West Virginia,Grant,52877,55217
West Virginia,Greenbrier,45519,55217
West Virginia,Hampshire,55222,55217
West Virginia,Hancock,57515,55217
West Virginia,Hardy,49205,55217
West Virginia,Harrison,56184,55217
West Virginia,Jackson,55173,55217
West Virginia,Jefferson,93744,55217
West Virginia,Kanawha,55226,55217
West Virginia,Lewis,50552,55217
West Virginia,Lincoln,50985,55217
West Virginia,Logan,42194,55217
West Virginia,McDowell,28235,55217
West Virginia,Marion,59974,55217
West Virginia,Marshall,58129,55217
West Virginia,Mason,53058,55217
West Virginia,Mercer,46409,55217
West Virginia,Mineral,64728,55217
West Virginia,Mingo,38305,55217
West Virginia,Monongalia,60893,55217
West Virginia,Monroe,52392,55217
West Virginia,Morgan,61021,55217
West Virginia,Nicholas,48826,55217
West Virginia,Ohio,55521,55217
West Virginia,Pendleton,52458,55217
West Virginia,Pleasants,59666,55217
West Virginia,Pocahontas,41680,55217
West Virginia,Preston,60136,55217
West Virginia,Putnam,75725,55217
West Virginia,Raleigh,47975,55217
West Virginia,Randolph,51186,55217
West Virginia,Ritchie,48973,55217
West Virginia,Roane,41299,55217
West Virginia,Summers,42991,55217
West Virginia,Taylor,52946,55217
West Virginia,Tucker,54053,55217
West Virginia,Tyler,59167,55217
West Virginia,Upshur,49663,55217
West Virginia,Wayne,52694,55217
West Virginia,Webster,43409,55217
West Virginia,Wetzel,50715,55217
West Virginia,Wirt,52776,55217
West Virginia,Wood,54350,55217
West Virginia,Wyoming,44510,55217
Wisconsin,Adams,55223,72458
Wisconsin,Ashland,57000,72458
Wisconsin,Barron,59379,72458
Wisconsin,Bayfield,67266,72458
Wisconsin,Brown,74066,72458
Wisconsin,Buffalo,64238,72458
Wisconsin,Burnett,60466,72458
Wisconsin,Calumet,84151,72458
Wisconsin,Chippewa,69815,72458
Wisconsin,Clark,63187,72458
Wisconsin,Columbia,79271,72458
Wisconsin,Crawford,60823,72458
Wisconsin,Dane,84297,72458
Wisconsin,Dodge,71747,72458
Wisconsin,Door,68257,72458
Wisconsin,Douglas,64682,72458
Wisconsin,Dunn,69721,72458
Wisconsin,Eau Claire,70127,72458
Wisconsin,Florence,58049,72458
Wisconsin,Fond du Lac,70368,72458
Wisconsin,Forest,55552,72458
Wisconsin,Grant,63497,72458
Wisconsin,Green,76080,72458
Wisconsin,Green Lake,66395,72458
Wisconsin,Iowa,79226,72458
Wisconsin,Iron,55777,72458
Wisconsin,Jackson,64630,72458
Wisconsin,Jefferson,77018,72458
Wisconsin,Juneau,63455,72458
Wisconsin,Kenosha,76583,72458
Wisconsin,Kewaunee,77610,72458
Wisconsin,La Crosse,68731,72458
Wisconsin,Lafayette,69293,72458
Wisconsin,Langlade,55091,72458
Wisconsin,Lincoln,64314,72458
Wisconsin,Manitowoc,66412,72458
Wisconsin,Marathon,73248,72458
Wisconsin,Marinette,60347,72458
Wisconsin,Marquette,59748,72458
Wisconsin,Menominee,62194,72458
Wisconsin,Milwaukee,59319,72458
Wisconsin,Monroe,66451,72458
Wisconsin,Oconto,73611,72458
Wisconsin,Oneida,66111,72458
Wisconsin,Outagamie,78705,72458
Wisconsin,Ozaukee,92258,72458
Wisconsin,Pepin,70833,72458
Wisconsin,Pierce,82996,72458
Wisconsin,Polk,74142,72458
Wisconsin,Portage,71301,72458
Wisconsin,Price,55822,72458
Wisconsin,Racine,72658,72458
Wisconsin,Richland,61985,72458
Wisconsin,Rock,70630,72458
Wisconsin,Rusk,57473,72458
Wisconsin,St. Croix,97950,72458
Wisconsin,Sauk,72930,72458
Wisconsin,Sawyer,57519,72458
Wisconsin,Shawano,65493,72458
Wisconsin,Sheboygan,68969,72458
Wisconsin,Taylor,61360,72458
Wisconsin,Trempealeau,68474,72458
Wisconsin,Vernon,65177,72458
Wisconsin,Vilas,63726,72458
Wisconsin,Walworth,75172,72458
Wisconsin,Washburn,58504,72458
Wisconsin,Washington,91915,72458
Wisconsin,Waukesha,101639,72458
Wisconsin,Waupaca,69198,72458
Wisconsin,Waushara,61033,72458
Wisconsin,Winnebago,70041,72458
Wisconsin,Wood,63273,72458
Wyoming,Albany,55887,72495
Wyoming,Big Horn,61262,72495
Wyoming,Campbell,93315,72495
Wyoming,Carbon,65196,72495
Wyoming,Converse,79235,72495
Wyoming,Crook,68876,72495
Wyoming,Fremont,60030,72495
Wyoming,Goshen,62356,72495
Wyoming,Hot Springs,64031,72495
Wyoming,Johnson,60667,72495
Wyoming,Laramie,76282,72495
Wyoming,Lincoln,83033,72495
Wyoming,Natrona,69104,72495
Wyoming,Niobrara,54375,72495
Wyoming,Park,66754,72495
Wyoming,Platte,64753,72495
Wyoming,Sheridan,68898,72495
Wyoming,Sublette,85960,72495
Wyoming,Sweetwater,79375,72495
Wyoming,Teton,108279,72495
Wyoming,Uinta,78164,72495
Wyoming,Washakie,61875,72495
Wyoming,Weston,71800,72495
Puerto Rico,Adjuntas Municipio,17659,24002
Puerto Rico,Aguada Municipio,20301,24002
Puerto Rico,Aguadilla Municipio,18348,24002
Puerto Rico,Aguas Buenas Municipio,23160,24002
Puerto Rico,Aibonito Municipio,22511,24002
Puerto Rico,Añasco Municipio,22673,24002
Puerto Rico,Arecibo Municipio,21799,24002
Puerto Rico,Arroyo Municipio,18496,24002
Puerto Rico,Barceloneta Municipio,20282,24002
Puerto Rico,Barranquitas Municipio,21262,24002
Puerto Rico,Bayamón Municipio,29403,24002
Puerto Rico,Cabo Rojo Municipio,23077,24002
Puerto Rico,Caguas Municipio,29279,24002
Puerto Rico,Camuy Municipio,23263,24002
Puerto Rico,Canóvanas Municipio,26021,24002
Puerto Rico,Carolina Municipio,32888,24002
Puerto Rico,Cataño Municipio,22407,24002
Puerto Rico,Cayey Municipio,26704,24002
Puerto Rico,Ceiba Municipio,22945,24002
Puerto Rico,Ciales Municipio,19618,24002
Puerto Rico,Cidra Municipio,25580,24002
Puerto Rico,Coamo Municipio,20569,24002
Puerto Rico,Comerío Municipio,16153,24002
Puerto Rico,Corozal Municipio,21670,24002
Puerto Rico,Culebra Municipio,25483,24002
Puerto Rico,Dorado Municipio,31485,24002
Puerto Rico,Fajardo Municipio,24309,24002
Puerto Rico,Florida Municipio,21560,24002
Puerto Rico,Guánica Municipio,14525,24002
Puerto Rico,Guayama Municipio,19165,24002
Puerto Rico,Guayanilla Municipio,21312,24002
Puerto Rico,Guaynabo Municipio,43304,24002
Puerto Rico,Gurabo Municipio,39533,24002
Puerto Rico,Hatillo Municipio,24407,24002
Puerto Rico,Hormigueros Municipio,22542,24002
Puerto Rico,Humacao Municipio,25940,24002
Puerto Rico,Isabela Municipio,19965,24002
Puerto Rico,Jayuya Municipio,18363,24002
Puerto Rico,Juana Díaz Municipio,23035,24002
Puerto Rico,Juncos Municipio,25931,24002
Puerto Rico,Lajas Municipio,17131,24002
Puerto Rico,Lares Municipio,18844,24002
Puerto Rico,Las Marías Municipio,16506,24002
Puerto Rico,Las Piedras Municipio,23193,24002
Puerto Rico,Loíza Municipio,21306,24002
Puerto Rico,Luquillo Municipio,22585,24002
Puerto Rico,Manatí Municipio,20385,24002
Puerto Rico,Maricao Municipio,20133,24002
Puerto Rico,Maunabo Municipio,21951,24002
Puerto Rico,Mayagüez Municipio,16788,24002
Puerto Rico,Moca Municipio,20331,24002
Puerto Rico,Morovis Municipio,22282,24002
Puerto Rico,Naguabo Municipio,20486,24002
Puerto Rico,Naranjito Municipio,20616,24002
Puerto Rico,Orocovis Municipio,16869,24002
Puerto Rico,Patillas Municipio,20778,24002
Puerto Rico,Peñuelas Municipio,20072,24002
Puerto Rico,Ponce Municipio,18994,24002
Puerto Rico,Quebradillas Municipio,20209,24002
Puerto Rico,Rincón Municipio,26771,24002
Puerto Rico,Río Grande Municipio,25963,24002
Puerto Rico,Sabana Grande Municipio,20464,24002
Puerto Rico,Salinas Municipio,20123,24002
Puerto Rico,San Germán Municipio,17862,24002
Puerto Rico,San Juan Municipio,26111,24002
Puerto Rico,San Lorenzo Municipio,19629,24002
Puerto Rico,San Sebastián Municipio,17557,24002
Puerto Rico,Santa Isabel Municipio,22680,24002
Puerto Rico,Toa Alta Municipio,32456,24002
Puerto Rico,Toa Baja Municipio,28719,24002
Puerto Rico,Trujillo Alto Municipio,35821,24002
Puerto Rico,Utuado Municipio,17164,24002
Puerto Rico,Vega Alta Municipio,24778,24002
Puerto Rico,Vega Baja Municipio,23701,24002
Puerto Rico,Vieques Municipio,17062,24002
Puerto Rico,Villalba Municipio,22461,24002
Puerto Rico,Yabucoa Municipio,19972,24002
Puerto Rico,Yauco Municipio,19827,24002
