State,County,County Median Household Income,State Median Household Income
Puerto Rico,San Lorenzo Municipio,19339,21967
Puerto Rico,San Sebastián Municipio,16812,21967
Puerto Rico,Santa Isabel Municipio,20784,21967
Puerto Rico,Toa Alta Municipio,28098,21967
Puerto Rico,Toa Baja Municipio,26587,21967
Puerto Rico,Trujillo Alto Municipio,33948,21967
Puerto Rico,Utuado Municipio,15812,21967
Puerto Rico,Vega Alta Municipio,21828,21967
Puerto Rico,Vega Baja Municipio,21507,21967
Puerto Rico,Vieques Municipio,14942,21967
Puerto Rico,Villalba Municipio,20722,21967
Puerto Rico,Yabucoa Municipio,17267,21967
Puerto Rico,Yauco Municipio,16444,21967
