State,County,County Median Household Income,State Median Household Income
Mississippi,Lee,55861,46511
Mississippi,Leflore,30077,46511
Mississippi,Lowndes,48170,46511
Mississippi,Madison,71621,46511
Mississippi,Marshall,43411,46511
Mississippi,Monroe,45018,46511
Mississippi,Neshoba,40750,46511
Mississippi,Noxubee,36958,46511
Mississippi,Oktibbeha,39490,46511
Mississippi,Pearl River,51538,46511
Mississippi,Perry,47173,46511
Mississippi,Pontotoc,48980,46511
Mississippi,Prentiss,40163,46511
Mississippi,Rankin,68310,46511
Mississippi,Scott,39971,46511
Mississippi,Simpson,43403,46511
Mississippi,Stone,47683,46511
Mississippi,Sunflower,31515,46511
Mississippi,Tate,55738,46511
Mississippi,Tippah,37894,46511
Mississippi,Tunica,34485,46511
Mississippi,Union,47317,46511
Mississippi,Warren,46909,46511
Mississippi,Washington,32011,46511
Mississippi,Webster,52382,46511
Mississippi,Wilkinson,30760,46511
Mississippi,Yalobusha,41440,46511
Mississippi,Yazoo,32729,46511
New Mexico,Catron,36607,51243
New Mexico,Chaves,46254,51243
New Mexico,Cibola,44731,51243
New Mexico,Colfax,36937,51243
New Mexico,Curry,48903,51243
New Mexico,De Baca,31532,51243
New Mexico,Doña Ana,44024,51243
New Mexico,Eddy,65000,51243
New Mexico,Grant,37453,51243
New Mexico,Guadalupe,31061,51243
New Mexico,Harding,32500,51243
New Mexico,Hidalgo,44722,51243
New Mexico,Lea,61867,51243
New Mexico,Lincoln,44939,51243
New Mexico,Los Alamos,119266,51243
New Mexico,Luna,32251,51243
New Mexico,McKinley,36179,51243
New Mexico,Mora,29458,51243
New Mexico,Otero,45032,51243
New Mexico,Quay,33962,51243
New Mexico,Rio Arriba,42264,51243
New Mexico,Sandoval,65071,51243
New Mexico,San Juan,47643,51243
New Mexico,Santa Fe,60668,51243
New Mexico,Socorro,40297,51243
Oklahoma,Okfuskee,40913,53840
Oklahoma,Okmulgee,45319,53840
Oklahoma,Osage,50105,53840
Oklahoma,Pawnee,50991,53840
Oklahoma,Payne,42103,53840
Oklahoma,Pontotoc,51682,53840
Oklahoma,Pottawatomie,51150,53840
Oklahoma,Roger Mills,54653,53840
Oklahoma,Rogers,66038,53840
Oklahoma,Sequoyah,41803,53840
Oklahoma,Stephens,51156,53840
Oklahoma,Tillman,39975,53840
Oklahoma,Tulsa,57024,53840
Oklahoma,Washington,53384,53840
Oklahoma,Washita,52591,53840
Oklahoma,Woodward,56182,53840
Oregon,Baker,46250,65667
Oregon,Clackamas,82911,65667
Oregon,Clatsop,57466,65667
Oregon,Columbia,68170,65667
Oregon,Coos,49445,65667
Oregon,Crook,59000,65667
Oregon,Curry,53174,65667
Oregon,Deschutes,68937,65667
Oregon,Douglas,50031,65667
Oregon,Gilliam,41838,65667
Oregon,Grant,48202,65667
Oregon,Harney,43387,65667
Oregon,Hood River,72418,65667
Oregon,Jackson,56327,65667
Oregon,Jefferson,55844,65667
Oregon,Josephine,47733,65667
Oregon,Klamath,48560,65667
Oregon,Lake,44237,65667
Oregon,Lane,54942,65667
Oregon,Lincoln,50775,65667
Oregon,Linn,59547,65667
Oregon,Malheur,44362,65667
Oregon,Marion,61817,65667
Oregon,Multnomah,71425,65667
Oregon,Sherman,51472,65667
Oregon,Tillamook,54268,65667
Oregon,Union,53940,65667
Oregon,Wallowa,53423,65667
Oregon,Washington,86626,65667
Oregon,Wheeler,45354,65667
Rhode Island,Bristol,85413,70305
Rhode Island,Kent,75857,70305
Rhode Island,Providence,62323,70305
Rhode Island,Washington,86970,70305
Pennsylvania,Allegheny,62320,63627
Pennsylvania,Armstrong,53545,63627
Pennsylvania,Bedford,51531,63627
Pennsylvania,Berks,66154,63627
Pennsylvania,Bradford,52375,63627
Pennsylvania,Bucks,93181,63627
Pennsylvania,Cambria,47644,63627
Pennsylvania,Cameron,40342,63627
Pennsylvania,Centre,61921,63627
Georgia,Worth,50913,61224
Idaho,Clearwater,42413,58915
Idaho,Elmore,45656,58915
Idaho,Gem,53720,58915
Idaho,Jefferson,65577,58915
Idaho,Kootenai,60903,58915
Idaho,Lewis,42370,58915
Idaho,Minidoka,53011,58915
Idaho,Oneida,54484,58915
Idaho,Power,51014,58915
Idaho,Twin Falls,53363,58915
Illinois,Adams,55052,68428
Illinois,Bond,53568,68428
Illinois,Bureau,55549,68428
Illinois,Cass,53899,68428
Illinois,Christian,52120,68428
Illinois,Clinton,67179,68428
Illinois,Crawford,50968,68428
Illinois,De Witt,57727,68428
Illinois,DuPage,94930,68428
Illinois,Effingham,59932,68428
Illinois,Franklin,43671,68428
Illinois,Greene,51746,68428
Illinois,Hamilton,55977,68428
Illinois,Henderson,55759,68428
Illinois,Jackson,39689,68428
Illinois,Marion,49925,68428
Illinois,Massac,51195,68428
Illinois,Monroe,89648,68428
Illinois,Moultrie,64033,68428
Illinois,Peoria,55729,68428
Illinois,Pike,46605,68428
Illinois,Putnam,64694,68428
Illinois,Rock Island,55980,68428
Illinois,Saline,43928,68428
Illinois,Scott,59352,68428
Illinois,Stephenson,50466,68428
Illinois,Vermilion,46842,68428
Illinois,Washington,64390,68428
Illinois,White,48303,68428
Illinois,Williamson,52076,68428
Iowa,Adair,55700,61836
Iowa,Appanoose,39693,61836
Iowa,Benton,66046,61836
Iowa,Bremer,72209,61836
Iowa,Buena Vista,54014,61836
Iowa,Carroll,59198,61836
Iowa,Cerro Gordo,56082,61836
Iowa,Clarke,55078,61836
Iowa,Clayton,56456,61836
Iowa,Dallas,88368,61836
Iowa,Delaware,63877,61836
Iowa,Jasper,59481,61836
Iowa,Jones,57134,61836
Iowa,Kossuth,56156,61836
Iowa,Louisa,63034,61836
Iowa,Madison,71811,61836
Iowa,Marion,64136,61836
Iowa,Mitchell,60260,61836
Iowa,Montgomery,55761,61836
New Mexico,Taos,41973,51243
New Mexico,Union,35484,51243
New Mexico,Valencia,50801,51243
North Dakota,Barnes,60472,65315
North Dakota,Benson,50329,65315
North Dakota,Bottineau,65074,65315
North Dakota,Bowman,70521,65315
North Dakota,Burleigh,72974,65315
North Dakota,Cass,65976,65315
North Dakota,Dickey,64521,65315
North Dakota,Dunn,82750,65315
North Dakota,Eddy,52895,65315
North Dakota,Foster,61250,65315
North Dakota,Golden Valley,72308,65315
North Dakota,Grant,53750,65315
North Dakota,Griggs,53917,65315
North Dakota,Kidder,52063,65315
North Dakota,LaMoure,61477,65315
North Dakota,McHenry,67039,65315
North Dakota,McIntosh,51136,65315
North Dakota,McLean,70261,65315
North Dakota,Mercer,82087,65315
North Dakota,Mountrail,70412,65315
North Dakota,Oliver,66641,65315
North Dakota,Pembina,60910,65315
North Dakota,Ramsey,52688,65315
North Dakota,Ransom,62235,65315
North Dakota,Richland,60833,65315
North Dakota,Rolette,46481,65315
North Dakota,Sheridan,54250,65315
North Dakota,Sioux,41893,65315
North Dakota,Stark,69412,65315
North Dakota,Steele,77167,65315
North Dakota,Towner,49464,65315
North Dakota,Traill,67604,65315
North Dakota,Ward,68098,65315
North Dakota,Williams,79508,65315
Arizona,Apache,33967,61529
Arizona,Cochise,51505,61529
Arizona,Coconino,59000,61529
Arizona,Gila,46907,61529
Arizona,Graham,55693,61529
Arizona,Greenlee,66368,61529
Arizona,La Paz,34956,61529
Arizona,Maricopa,67799,61529
Arizona,Mohave,47686,61529
Arizona,Navajo,43140,61529
Arizona,Pima,55023,61529
Arizona,Pinal,60968,61529
Arizona,Santa Cruz,41424,61529
Arizona,Yavapai,53329,61529
Arizona,Yuma,48790,61529
Kansas,Allen,47983,61091
Kansas,Anderson,52995,61091
Kansas,Atchison,50683,61091
Kansas,Barber,49668,61091
Kansas,Barton,48863,61091
Kansas,Bourbon,46369,61091
Pennsylvania,Chester,104161,63627
Pennsylvania,Clearfield,50150,63627
Pennsylvania,Clinton,51145,63627
Pennsylvania,Crawford,51919,63627
Pennsylvania,Cumberland,71979,63627
Pennsylvania,Delaware,76238,63627
Pennsylvania,Elk,54961,63627
Pennsylvania,Fayette,49075,63627
Pennsylvania,Forest,41225,63627
Pennsylvania,Fulton,55424,63627
Pennsylvania,Greene,55993,63627
Pennsylvania,Indiana,49270,63627
Pennsylvania,Jefferson,49604,63627
Pennsylvania,Lackawanna,54064,63627
Pennsylvania,Lancaster,69588,63627
Pennsylvania,Lebanon,61632,63627
Pennsylvania,Lehigh,66214,63627
Pennsylvania,Lycoming,54906,63627
Pennsylvania,McKean,49240,63627
Pennsylvania,Mercer,50529,63627
Pennsylvania,Monroe,68734,63627
Pennsylvania,Montgomery,93518,63627
Pennsylvania,Montour,59915,63627
Pennsylvania,Northampton,73088,63627
Pennsylvania,Northumberland,49273,63627
Pennsylvania,Perry,70660,63627
Pennsylvania,Philadelphia,49127,63627
Pennsylvania,Pike,67495,63627
Pennsylvania,Potter,47696,63627
Pennsylvania,Schuylkill,53703,63627
Pennsylvania,Snyder,60227,63627
Pennsylvania,Somerset,51255,63627
Pennsylvania,Sullivan,49830,63627
Pennsylvania,Susquehanna,55788,63627
Pennsylvania,Tioga,51838,63627
Pennsylvania,Union,56824,63627
Pennsylvania,Venango,51405,63627
Pennsylvania,Warren,52034,63627
Pennsylvania,Washington,65478,63627
Pennsylvania,Wayne,55572,63627
Pennsylvania,Wyoming,60075,63627
Pennsylvania,York,68940,63627
South Carolina,Abbeville,43090,54864
South Carolina,Allendale,26074,54864
South Carolina,Anderson,53598,54864
South Carolina,Barnwell,37572,54864
South Carolina,Beaufort,71430,54864
South Carolina,Calhoun,49844,54864
South Carolina,Charleston,67182,54864
South Carolina,Chester,43985,54864
South Carolina,Chesterfield,41937,54864
South Carolina,Colleton,36748,54864
South Carolina,Darlington,37141,54864
South Carolina,Dillon,36429,54864
South Carolina,Edgefield,52491,54864
South Carolina,Fairfield,43861,54864
South Carolina,Georgetown,52488,54864
Iowa,O'Brien,57200,61836
Iowa,Palo Alto,56437,61836
Iowa,Polk,69747,61836
Iowa,Poweshiek,53925,61836
Iowa,Scott,63876,61836
Iowa,Story,58302,61836
Iowa,Taylor,57768,61836
Iowa,Wapello,46433,61836
Iowa,Wayne,47543,61836
Iowa,Winnebago,51581,61836
Iowa,Worth,60442,61836
Maryland,Anne Arundel,103225,87063
Maryland,Calvert,112696,87063
Maryland,Cecil,79415,87063
Maryland,Frederick,100685,87063
Maryland,Howard,124042,87063
Maryland,Montgomery,111812,87063
Maryland,St. Mary's,95864,87063
Michigan,Cheboygan,49624,59234
Michigan,Clinton,72490,59234
Michigan,Dickinson,51704,59234
Michigan,Emmet,55947,59234
Michigan,Gogebic,38625,59234
Michigan,Hillsdale,51535,59234
Michigan,Ingham,55253,59234
Michigan,Iosco,42628,59234
Michigan,Jackson,54511,59234
Michigan,Kent,65722,59234
Michigan,Lapeer,65197,59234
Michigan,Lenawee,57314,59234
Michigan,Mackinac,50058,59234
Michigan,Marquette,54585,59234
Michigan,Menominee,48548,59234
Michigan,Missaukee,47370,59234
Michigan,Montmorency,42160,59234
Michigan,Oakland,81587,59234
Michigan,Ontonagon,41776,59234
Michigan,Otsego,55917,59234
Michigan,Presque Isle,48734,59234
Michigan,St. Clair,58722,59234
Michigan,Schoolcraft,48443,59234
Michigan,Van Buren,56652,59234
Mississippi,George,47044,46511
Mississippi,Hancock,54860,46511
Mississippi,Holmes,24074,46511
Mississippi,Itawamba,47649,46511
Mississippi,Jefferson,29524,46511
Mississippi,Kemper,30735,46511
Mississippi,Lamar,61649,46511
Mississippi,Leake,36708,46511
Mississippi,Lincoln,41355,46511
Mississippi,Marion,31629,46511
Mississippi,Montgomery,38022,46511
Mississippi,Newton,42176,46511
Mississippi,Panola,37232,46511
Mississippi,Pike,32726,46511
Mississippi,Quitman,24233,46511
Mississippi,Sharkey,35711,46511
Mississippi,Smith,44714,46511
Kansas,Butler,66405,61091
Kansas,Chautauqua,39500,61091
Kansas,Cherokee,41936,61091
Kansas,Clark,52500,61091
Kansas,Clay,47880,61091
Kansas,Coffey,59405,61091
Kansas,Comanche,48125,61091
Kansas,Crawford,42615,61091
Kansas,Dickinson,53864,61091
Kansas,Doniphan,51953,61091
Kansas,Edwards,50028,61091
Kansas,Elk,42564,61091
Kansas,Ellsworth,56306,61091
Kansas,Finney,60498,61091
Kansas,Franklin,55873,61091
Kansas,Geary,52019,61091
Kansas,Graham,40890,61091
Kansas,Gray,70457,61091
Kansas,Greeley,53750,61091
Kansas,Hamilton,44894,61091
Kansas,Harper,49283,61091
Kansas,Haskell,54638,61091
Kansas,Hodgeman,60703,61091
Kansas,Jefferson,67429,61091
Kansas,Johnson,91650,61091
Kansas,Kearny,46464,61091
Kansas,Kiowa,53107,61091
Kansas,Labette,47922,61091
Kansas,Leavenworth,76307,61091
Kansas,Lincoln,46523,61091
Kansas,Logan,51136,61091
Kansas,McPherson,59928,61091
Kansas,Marion,50816,61091
Kansas,Meade,56817,61091
Kansas,Miami,75635,61091
Kansas,Montgomery,45288,61091
Kansas,Morris,52792,61091
Kansas,Nemaha,61382,61091
Kansas,Neosho,49493,61091
Kansas,Norton,48486,61091
Kansas,Osborne,50774,61091
Kansas,Ottawa,59607,61091
Kansas,Pawnee,46559,61091
Kansas,Phillips,51820,61091
Kansas,Pottawatomie,70064,61091
Kansas,Pratt,54644,61091
Kansas,Rawlins,57281,61091
Kansas,Reno,51520,61091
Kansas,Republic,50411,61091
Kansas,Rice,49688,61091
Kansas,Riley,51098,61091
Kansas,Rooks,51362,61091
Kansas,Rush,46333,61091
Kansas,Russell,50630,61091
Kansas,Saline,51830,61091
Kansas,Scott,55625,61091
Kansas,Sedgwick,57540,61091
Kansas,Seward,49395,61091
Kansas,Shawnee,58652,61091
Kansas,Sheridan,62105,61091
South Carolina,Hampton,38178,54864
South Carolina,Horry,51570,54864
South Carolina,Kershaw,53980,54864
South Carolina,Lancaster,65421,54864
South Carolina,Laurens,44374,54864
South Carolina,Lexington,62740,54864
South Carolina,McCormick,47402,54864
South Carolina,Marlboro,31528,54864
South Carolina,Newberry,46038,54864
South Carolina,Orangeburg,36802,54864
South Carolina,Pickens,51032,54864
South Carolina,Saluda,43410,54864
South Carolina,Spartanburg,53757,54864
South Carolina,Union,41117,54864
South Carolina,Williamsburg,35681,54864
South Carolina,York,68555,54864
South Dakota,Beadle,53461,59896
South Dakota,Bennett,41887,59896
South Dakota,Brookings,57471,59896
South Dakota,Brown,61816,59896
South Dakota,Buffalo,35000,59896
South Dakota,Butte,49353,59896
South Dakota,Campbell,54228,59896
South Dakota,Charles Mix,52348,59896
South Dakota,Clark,50709,59896
South Dakota,Clay,51447,59896
South Dakota,Codington,57885,59896
South Dakota,Corson,36705,59896
South Dakota,Custer,64556,59896
South Dakota,Davison,48267,59896
South Dakota,Day,46753,59896
South Dakota,Deuel,67396,59896
South Dakota,Dewey,45859,59896
South Dakota,Douglas,61793,59896
South Dakota,Edmunds,64896,59896
South Dakota,Fall River,51383,59896
South Dakota,Faulk,49423,59896
South Dakota,Grant,65327,59896
South Dakota,Gregory,44706,59896
South Dakota,Haakon,40673,59896
South Dakota,Hamlin,67626,59896
South Dakota,Hand,58333,59896
South Dakota,Harding,61111,59896
South Dakota,Hughes,69575,59896
South Dakota,Hyde,59844,59896
South Dakota,Jackson,24549,59896
South Dakota,Jones,46688,59896
South Dakota,Kingsbury,61316,59896
South Carolina,Greenville,62422,54864
South Dakota,Lake,63165,59896
South Dakota,Lincoln,84260,59896
South Dakota,Lyman,54484,59896
South Dakota,McPherson,51379,59896
South Dakota,Marshall,68056,59896
South Dakota,Mellette,33882,59896
South Dakota,Miner,53135,59896
South Dakota,Moody,61894,59896
Mississippi,Tallahatchie,30433,46511
Mississippi,Tishomingo,38302,46511
Mississippi,Walthall,33566,46511
Mississippi,Wayne,33612,46511
Mississippi,Winston,38986,46511
New Mexico,Bernalillo,54308,51243
New Mexico,Roosevelt,42917,51243
New Mexico,San Miguel,32310,51243
New Mexico,Sierra,33873,51243
New Mexico,Torrance,38240,51243
North Dakota,Adams,48750,65315
North Dakota,Billings,64896,65315
North Dakota,Burke,79405,65315
North Dakota,Cavalier,54955,65315
North Dakota,Divide,64650,65315
North Dakota,Emmons,51012,65315
North Dakota,Grand Forks,53721,65315
North Dakota,Hettinger,59750,65315
North Dakota,Logan,60592,65315
North Dakota,McKenzie,75238,65315
North Dakota,Morton,72778,65315
North Dakota,Nelson,53063,65315
North Dakota,Pierce,57398,65315
North Dakota,Renville,69848,65315
North Dakota,Sargent,64564,65315
North Dakota,Slope,65833,65315
North Dakota,Stutsman,52815,65315
North Dakota,Walsh,55428,65315
North Dakota,Wells,56519,65315
Kansas,Brown,50649,61091
Kansas,Chase,48906,61091
Kansas,Cheyenne,42802,61091
Kansas,Cloud,48295,61091
Kansas,Cowley,50786,61091
Kansas,Decatur,44125,61091
Kansas,Douglas,61020,61091
Kansas,Ellis,57053,61091
Kansas,Ford,53743,61091
Kansas,Gove,53906,61091
Kansas,Grant,60625,61091
Kansas,Greenwood,43320,61091
Kansas,Harvey,58782,61091
Kansas,Jackson,59686,61091
Kansas,Jewell,38188,61091
Kansas,Kingman,57304,61091
Kansas,Lane,41318,61091
Kansas,Linn,48325,61091
Kansas,Lyon,50141,61091
Kansas,Marshall,52293,61091
Kansas,Mitchell,47375,61091
Kansas,Morton,41866,61091
Kansas,Ness,57222,61091
Kansas,Osage,58927,61091
Kansas,Stafford,51857,61091
Kansas,Sumner,53578,61091
Kansas,Wabaunsee,65742,61091
Kansas,Wichita,58299,61091
Kansas,Woodson,42692,61091
Kentucky,Allen,44180,52238
Kansas,Sherman,57005,61091
Kansas,Smith,42098,61091
Kansas,Stanton,57741,61091
Kansas,Stevens,59044,61091
Kansas,Thomas,68313,61091
Kansas,Trego,59420,61091
Kansas,Wallace,49632,61091
Kansas,Washington,52172,61091
Kansas,Wilson,49682,61091
Kansas,Wyandotte,48093,61091
Kentucky,Adair,43026,52238
Kentucky,Anderson,54413,52238
Kentucky,Ballard,45517,52238
Kentucky,Bath,44893,52238
Kentucky,Bell,28442,52238
Kentucky,Bourbon,47024,52238
Kentucky,Boyd,51019,52238
Kentucky,Bracken,60053,52238
Kentucky,Breckinridge,47236,52238
Kentucky,Bullitt,65531,52238
Kentucky,Caldwell,48281,52238
Kentucky,Calloway,41841,52238
Kentucky,Carlisle,41222,52238
Kentucky,Carroll,41014,52238
Kentucky,Casey,33004,52238
Kentucky,Christian,44279,52238
Kentucky,Clay,27479,52238
Kentucky,Clinton,33092,52238
Kentucky,Cumberland,35030,52238
Kentucky,Daviess,54881,52238
Kentucky,Elliott,36950,52238
Kentucky,Fayette,58954,52238
Kentucky,Fleming,42087,52238
Kentucky,Franklin,59056,52238
Kentucky,Fulton,31587,52238
Kentucky,Garrard,55369,52238
Kentucky,Grant,56746,52238
Kentucky,Grayson,38262,52238
Kentucky,Green,33846,52238
Kentucky,Hancock,56265,52238
Kentucky,Hardin,57101,52238
Kentucky,Harrison,50270,52238
Kentucky,Henderson,50471,52238
Kentucky,Henry,52550,52238
Kentucky,Hickman,44063,52238
Kentucky,Hopkins,47014,52238
Kentucky,Jackson,31515,52238
Kentucky,Jefferson,58196,52238
Kentucky,Jessamine,64855,52238
Kentucky,Johnson,38333,52238
Kentucky,Kenton,66541,52238
Kentucky,Knott,32531,52238
Kentucky,Knox,30257,52238
Kentucky,Larue,48495,52238
Kentucky,Laurel,43745,52238
Kentucky,Lawrence,32856,52238
Kentucky,Lee,24699,52238
Kentucky,Leslie,36038,52238
Kentucky,Letcher,33181,52238
South Dakota,Oglala Lakota,31423,59896
South Dakota,Perkins,61815,59896
South Dakota,Potter,57120,59896
South Dakota,Roberts,50877,59896
South Dakota,Spink,62125,59896
South Dakota,Stanley,71602,59896
South Dakota,Todd,24102,59896
South Dakota,Tripp,54054,59896
South Dakota,Union,74006,59896
South Dakota,Walworth,51481,59896
South Dakota,Ziebach,36615,59896
Tennessee,Anderson,52338,54833
Tennessee,Benton,39019,54833
Tennessee,Bledsoe,49382,54833
Tennessee,Bradley,51872,54833
Tennessee,Campbell,41769,54833
Tennessee,Carroll,42877,54833
Tennessee,Carter,40820,54833
Tennessee,Chester,53336,54833
Tennessee,Claiborne,37954,54833
Tennessee,Cocke,38530,54833
Tennessee,Coffee,51030,54833
Tennessee,Cumberland,49423,54833
Tennessee,Davidson,62515,54833
Tennessee,DeKalb,44389,54833
Tennessee,Dickson,57804,54833
Tennessee,Dyer,45042,54833
Tennessee,Fayette,63618,54833
Tennessee,Fentress,40203,54833
Tennessee,Franklin,47777,54833
Tennessee,Gibson,45557,54833
Tennessee,Giles,49815,54833
Tennessee,Grainger,44703,54833
Tennessee,Greene,43150,54833
Tennessee,Grundy,43116,54833
Tennessee,Hamblen,43151,54833
Tennessee,Hamilton,56606,54833
Tennessee,Hancock,28234,54833
Tennessee,Hardeman,39636,54833
Tennessee,Hardin,42285,54833
Tennessee,Hawkins,45318,54833
Tennessee,Haywood,38994,54833
Tennessee,Henderson,44534,54833
Tennessee,Henry,41037,54833
Tennessee,Hickman,47457,54833
Tennessee,Houston,43521,54833
Tennessee,Humphreys,48411,54833
Tennessee,Jefferson,51899,54833
Tennessee,Johnson,38090,54833
Tennessee,Lake,34230,54833
Tennessee,Lauderdale,41905,54833
Tennessee,Lewis,36977,54833
Tennessee,Lincoln,53923,54833
Tennessee,McMinn,46872,54833
Tennessee,McNairy,40327,54833
Tennessee,Madison,48396,54833
Tennessee,Marion,50059,54833
Tennessee,Maury,60567,54833
Kentucky,Boone,82838,52238
Kentucky,Boyle,51562,52238
Kentucky,Breathitt,29538,52238
Kentucky,Butler,45955,52238
Kentucky,Campbell,63152,52238
Kentucky,Carter,39492,52238
Kentucky,Clark,54871,52238
Kentucky,Crittenden,46354,52238
Kentucky,Edmonson,44229,52238
Kentucky,Estill,32800,52238
Kentucky,Floyd,35096,52238
Kentucky,Gallatin,55113,52238
Kentucky,Graves,45614,52238
Kentucky,Greenup,52337,52238
Kentucky,Harlan,28261,52238
Kentucky,Hart,39834,52238
Kentucky,McLean,54181,52238
Kentucky,Magoffin,27807,52238
Kentucky,Martin,42894,52238
Kentucky,Menifee,46746,52238
Kentucky,Monroe,35078,52238
Kentucky,Muhlenberg,45937,52238
Kentucky,Ohio,45773,52238
Kentucky,Owsley,29406,52238
Kentucky,Perry,39594,52238
Kentucky,Pulaski,40658,52238
Kentucky,Rowan,42754,52238
Kentucky,Shelby,72564,52238
Kentucky,Taylor,50266,52238
Kentucky,Trigg,50980,52238
Kentucky,Warren,54325,52238
Kentucky,Webster,44540,52238
Kentucky,Woodford,66442,52238
Maine,Cumberland,76014,59489
Maine,Kennebec,55368,59489
Maine,Oxford,49761,59489
Maine,Sagadahoc,68039,59489
Maine,Waldo,58034,59489
Minnesota,Aitkin,49086,73382
Minnesota,Freeborn,54628,73382
Minnesota,Hennepin,81169,73382
Minnesota,Isanti,76999,73382
Minnesota,Jackson,62479,73382
Minnesota,Kittson,55410,73382
Minnesota,Lake,65201,73382
Minnesota,Lincoln,53557,73382
Minnesota,Mahnomen,45398,73382
Minnesota,Meeker,63841,73382
Minnesota,Mower,55378,73382
Kentucky,Barren,41674,52238
Minnesota,Nobles,56000,73382
Minnesota,Otter Tail,59456,73382
Minnesota,Pipestone,53688,73382
Minnesota,Ramsey,67238,73382
Minnesota,Renville,58542,73382
Minnesota,Roseau,62304,73382
Minnesota,Sherburne,88671,73382
Minnesota,Steele,68172,73382
Minnesota,Todd,54502,73382
